Computer	Share	IsEveryoneAllowed	IsCurrentUserAllowed
BSLIMLRDML3147.BSLI.COM	D$	False	False
ABHIDCSSCGVE.BSLI.COM	ADMIN$	False	False
ABHIDCSSCGVE.BSLI.COM	C$	False	False
ABHINXDOCKPPJMP.BSLI.COM	ADMIN$	False	False
ABHINXDOCKPPJMP.BSLI.COM	C$	False	False
ABHINXDOCKPPJMP.BSLI.COM	Nutanix Patching	True	True
ABFLLTDQH3TL3.BSLI.COM	ADMIN$	False	False
ABFLLTDQH3TL3.BSLI.COM	C$	False	False
BSLITHNDML841.BSLI.COM	ADMIN$	False	False
BSLITHNDML841.BSLI.COM	C$	False	False
BSLITHNDML841.BSLI.COM	D$	False	False
ABHFLLT4024057.BSLI.COM	ADMIN$	False	False
ABHFLLT4024057.BSLI.COM	C$	False	False
ABHFLLT4024057.BSLI.COM	print$	True	True
BMFMYSRSL057.BSLI.COM	ADMIN$	False	False
BMFMYSRSL057.BSLI.COM	C$	False	False
BMFMYSRSL057.BSLI.COM	D$	False	False
ABHILT4286.BSLI.COM	ADMIN$	False	False
ABHILT4286.BSLI.COM	C$	False	False
ABHILT4286.BSLI.COM	D$	False	False
ABFLLT0801328D.BSLI.COM	ADMIN$	False	False
ABFLLT0801328D.BSLI.COM	C$	False	False
ABFLLT0801328D.BSLI.COM	print$	True	True
BSLIKNNZOPL4572.BSLI.COM	ADMIN$	False	False
BSLIKNNZOPL4572.BSLI.COM	C	True	True
BSLIKNNZOPL4572.BSLI.COM	C$	False	False
BSLIKNNZOPL4572.BSLI.COM	D	True	True
BSLIKNNZOPL4572.BSLI.COM	D$	False	False
BSLIKNNZOPL4572.BSLI.COM	print$	True	True
ABHINXPPDBCLUS.BSLI.COM	ClusterStorage$	False	False
ABHILT6312.BSLI.COM	ADMIN$	False	False
ABHILT6312.BSLI.COM	C$	False	False
ABHILT6312.BSLI.COM	D$	False	False
BSLIMONGBL999.BSLI.COM	ADMIN$	False	False
BSLIMONGBL999.BSLI.COM	C$	False	False
BSLIMONGBL999.BSLI.COM	D$	False	False
ABFSTCLTRDTPDB1.BSLI.COM	ADMIN$	False	False
ABFSTCLTRDTPDB1.BSLI.COM	C$	False	False
ABFSTCLTRDTPDB1.BSLI.COM	D$	False	False
BSLIJPRHBRL520.BSLI.COM	ADMIN$	False	False
BSLIJPRHBRL520.BSLI.COM	C$	False	False
BSLIJPRHBRL520.BSLI.COM	D$	False	False
ABHILT6375.BSLI.COM	ADMIN$	False	False
ABHILT6375.BSLI.COM	C$	False	False
ABHILT6375.BSLI.COM	print$	True	True
ABHITCLWELBPAPP.BSLI.COM	ADMIN$	False	False
ABHITCLWELBPAPP.BSLI.COM	C$	False	False
ABHITCLWELBPAPP.BSLI.COM	D$	False	False
BSLIBBPDSFL666.BSLI.COM	ADMIN$	False	False
BSLIBBPDSFL666.BSLI.COM	C$	False	False
BSLIBBPDSFL666.BSLI.COM	D$	False	False
ABFLLT9T4ZRL3.BSLI.COM	ADMIN$	False	False
ABFLLT9T4ZRL3.BSLI.COM	C$	False	False
ABFLLTJR6QFX3.BSLI.COM	ADMIN$	False	False
ABFLLTJR6QFX3.BSLI.COM	C$	False	False
ABFLLT7VCB2B3.BSLI.COM	ADMIN$	False	False
ABFLLT7VCB2B3.BSLI.COM	C$	False	False
ABFLLT7VCB2B3.BSLI.COM	print$	True	True
ABHIAZCIPPDB19.BSLI.COM	ADMIN$	False	False
ABHIAZCIPPDB19.BSLI.COM	C$	False	False
ABHIAZCIPPDB19.BSLI.COM	D$	False	False
ABHIAZCIPPDB19.BSLI.COM	E$	False	False
ABHIAZCIPPDB19.BSLI.COM	F$	False	False
ABHIAZCIPPDB19.BSLI.COM	G$	False	False
ABHIAZCIPPDB19.BSLI.COM	H$	False	False
ABHIAZCIPPDB19.BSLI.COM	Patching	True	True
BSLIDEHGBL125.BSLI.COM	ADMIN$	False	False
BSLIDEHGBL125.BSLI.COM	C$	False	False
BSLIDEHGBL125.BSLI.COM	D$	False	False
BSLIDEHGBL125.BSLI.COM	print$	True	True
BSLITUMZOPL342.BSLI.COM	ADMIN$	False	False
BSLITUMZOPL342.BSLI.COM	C$	False	False
BSLITUMZOPL342.BSLI.COM	D$	False	False
BSLITUMZOPL342.BSLI.COM	SCCMContentLib$	True	True
BSLITUMZOPL342.BSLI.COM	SMSPKGD$	True	True
BSLITUMZOPL342.BSLI.COM	SMSSIG$	True	True
ABFLLT7ZXWJS3.BSLI.COM	ADMIN$	False	False
ABFLLT7ZXWJS3.BSLI.COM	C$	False	False
ABHFLLTD402405W.BSLI.COM	ADMIN$	False	False
ABHFLLTD402405W.BSLI.COM	C$	False	False
BMFTCLVMDEVAP47.BSLI.COM	ADMIN$	False	False
BMFTCLVMDEVAP47.BSLI.COM	C$	False	False
BMFTCLVMDEVAP47.BSLI.COM	D$	False	False
BSLIROOZOPL828.BSLI.COM	ADMIN$	False	False
BSLIROOZOPL828.BSLI.COM	C$	False	False
BSLIROOZOPL828.BSLI.COM	D$	False	False
ABFLLT15JFFL3.BSLI.COM	ADMIN$	False	False
ABFLLT15JFFL3.BSLI.COM	C$	False	False
ABFLLTD340F6ZM.BSLI.COM	ADMIN$	False	False
ABFLLTD340F6ZM.BSLI.COM	C$	False	False
ABFLLTF68KRG3.BSLI.COM	ADMIN$	False	False
ABFLLTF68KRG3.BSLI.COM	C$	False	False
BSLITHACORD5985.BSLI.COM	ADMIN$	False	False
BSLITHACORD5985.BSLI.COM	C	True	True
BSLITHACORD5985.BSLI.COM	C$	False	False
BSLITHACORD5985.BSLI.COM	D$	False	False
ABCDLLTD3490T1N.BSLI.COM	ADMIN$	False	False
ABCDLLTD3490T1N.BSLI.COM	C$	False	False
BMFNDBRSL774.BSLI.COM	ADMIN$	False	False
BMFNDBRSL774.BSLI.COM	C$	False	False
BMFNDBRSL774.BSLI.COM	D$	False	False
BMFBELRSL698.BSLI.COM	ADMIN$	False	False
BMFBELRSL698.BSLI.COM	C$	False	False
BMFBELRSL698.BSLI.COM	D$	False	False
ABFLLTHCXZPL3.BSLI.COM	ADMIN$	False	False
ABFLLTHCXZPL3.BSLI.COM	C$	False	False
BSLITHNITL467.BSLI.COM	ADMIN$	False	False
BSLITHNITL467.BSLI.COM	C$	False	False
BSLITHNITL467.BSLI.COM	D$	False	False
BSLITHNITL467.BSLI.COM	print$	True	True
ABCDLLTD3490SZS.BSLI.COM	ADMIN$	False	False
ABCDLLTD3490SZS.BSLI.COM	C$	False	False
BSLIBRBZOPL740.BSLI.COM	ADMIN$	False	False
BSLIBRBZOPL740.BSLI.COM	C$	False	False
BSLIBRBZOPL740.BSLI.COM	D$	False	False
BSLIBRBZOPL740.BSLI.COM	print$	True	True
ABHFLLT7D2TLG3.BSLI.COM	ADMIN$	False	False
ABHFLLT7D2TLG3.BSLI.COM	C$	False	False
ABHFLLT7D2TLG3.BSLI.COM	print$	True	True
BSLITHADML323.BSLI.COM	ADMIN$	False	False
BSLITHADML323.BSLI.COM	C$	False	False
BSLITHADML323.BSLI.COM	D$	False	False
ABFLLT12889525B.BSLI.COM	ADMIN$	False	False
ABFLLT12889525B.BSLI.COM	C$	False	False
BMFBELRSL927.BSLI.COM	ADMIN$	False	False
BMFBELRSL927.BSLI.COM	C$	False	False
BMFBELRSL927.BSLI.COM	D$	False	False
BMFIHIEDDL001.BSLI.COM	ADMIN$	False	False
BMFIHIEDDL001.BSLI.COM	C$	False	False
BMFIHIEDDL001.BSLI.COM	D$	False	False
BMFIHIEDDL001.BSLI.COM	print$	True	True
BMFBARNAVD006.BSLI.COM	ADMIN$	False	False
BMFBARNAVD006.BSLI.COM	C$	False	False
BMFBARNAVD006.BSLI.COM	D$	False	False
ABHINXBIUMISUDB.BSLI.COM	ADMIN$	False	False
ABHINXBIUMISUDB.BSLI.COM	C$	False	False
ABHINXBIUMISUDB.BSLI.COM	D$	False	False
ABHINXBIUMISUDB.BSLI.COM	F$	False	False
ABHINXBIUMISUDB.BSLI.COM	G$	False	False
ABHINXBIUMISUDB.BSLI.COM	Nutanix Patching	True	True
ABHINXBIUMISUDB.BSLI.COM	print$	True	True
BSLIPITDML003.BSLI.COM	ADMIN$	False	False
BSLIPITDML003.BSLI.COM	C$	False	False
BSLIPITDML003.BSLI.COM	D$	False	False
BSLIPITDML003.BSLI.COM	print$	True	True
ABFLTDCVDID30.BSLI.COM	ADMIN$	False	False
ABFLTDCVDID30.BSLI.COM	C$	False	False
BSLITHNPSL194.BSLI.COM	ADMIN$	False	False
BSLITHNPSL194.BSLI.COM	C$	False	False
BSLITHNPSL194.BSLI.COM	D$	False	False
ABHILT6330.BSLI.COM	ADMIN$	False	False
ABHILT6330.BSLI.COM	C$	False	False
ABHILT6002.BSLI.COM	ADMIN$	False	False
ABHILT6002.BSLI.COM	C$	False	False
ABHILT6002.BSLI.COM	print$	True	True
ABFLLT4ZTFKX3.BSLI.COM	ADMIN$	False	False
ABFLLT4ZTFKX3.BSLI.COM	C$	False	False
BSLIRTDDML676.BSLI.COM	ADMIN$	False	False
BSLIRTDDML676.BSLI.COM	C$	False	False
BSLIRTDDML676.BSLI.COM	D$	False	False
ABFLLTG6L0BG3.BSLI.COM	ADMIN$	False	False
ABFLLTG6L0BG3.BSLI.COM	C$	False	False
ABFLLTG6L0BG3.BSLI.COM	print$	True	True
BSLIKRRGBL296.BSLI.COM	ADMIN$	False	False
BSLIKRRGBL296.BSLI.COM	C$	False	False
BSLIKRRGBL296.BSLI.COM	D$	False	False
ABHFLLT4024085.BSLI.COM	ADMIN$	False	False
ABHFLLT4024085.BSLI.COM	C	True	True
ABHFLLT4024085.BSLI.COM	C$	False	False
ABHIDT1122.BSLI.COM	ADMIN$	False	False
ABHIDT1122.BSLI.COM	C$	False	False
ABHIDT1122.BSLI.COM	F$	False	False
ABHIDT1122.BSLI.COM	G$	False	False
ABHIDCDPAAPP.BSLI.COM	ADMIN$	False	False
ABHIDCDPAAPP.BSLI.COM	C$	False	False
ABHIDCPDPADB.BSLI.COM	ADMIN$	False	False
ABHIDCPDPADB.BSLI.COM	C$	False	False
ABFLLT9W40GL3.BSLI.COM	ADMIN$	False	False
ABFLLT9W40GL3.BSLI.COM	C$	False	False
BSLITHACORL958.BSLI.COM	ADMIN$	False	False
BSLITHACORL958.BSLI.COM	C$	False	False
BSLITHACORL958.BSLI.COM	E$	False	False
ABCDLLT335LTMN.BSLI.COM	ADMIN$	False	False
ABCDLLT335LTMN.BSLI.COM	C$	False	False
ABFLVLD14467QJ.BSLI.COM	ADMIN$	False	False
ABFLVLD14467QJ.BSLI.COM	C$	False	False
ABHFLLTD402403Q.BSLI.COM	ADMIN$	False	False
ABHFLLTD402403Q.BSLI.COM	C$	False	False
ABHFLLTD402403Q.BSLI.COM	print$	True	True
ABHFLLT3D2TLG3.BSLI.COM	ABFSSL basic softwares	True	True
ABHFLLT3D2TLG3.BSLI.COM	ADMIN$	False	False
ABHFLLT3D2TLG3.BSLI.COM	C$	False	False
ABHFLLT3D2TLG3.BSLI.COM	print$	True	True
ABCDLLTD3490T0W.BSLI.COM	ADMIN$	False	False
ABCDLLTD3490T0W.BSLI.COM	C$	False	False
ABHINXCUSTPPAP3.BSLI.COM	ADMIN$	False	False
ABHINXCUSTPPAP3.BSLI.COM	C$	False	False
ABHINXCUSTPPAP3.BSLI.COM	D	True	True
ABHINXCUSTPPAP3.BSLI.COM	D$	False	False
ABHINXCUSTPPAP3.BSLI.COM	E$	False	False
ABHINXCUSTPPAP3.BSLI.COM	nutanix patching	True	True
ABHIDT2019.BSLI.COM	ADMIN$	False	False
ABHIDT2019.BSLI.COM	C$	False	False
ABHIDT2019.BSLI.COM	D$	False	False
BSLIRTDSFL006.BSLI.COM	ADMIN$	False	False
BSLIRTDSFL006.BSLI.COM	C$	False	False
BSLIRTDSFL006.BSLI.COM	D$	False	False
ABHFLLT4024042.BSLI.COM	ADMIN$	False	False
ABHFLLT4024042.BSLI.COM	C$	False	False
ABHFLLT4024042.BSLI.COM	snapgullan	True	True
ABFLLT07T60411H.BSLI.COM	ADMIN$	False	False
ABFLLT07T60411H.BSLI.COM	C$	False	False
BMFBELOPD253.BSLI.COM	ADMIN$	False	False
BMFBELOPD253.BSLI.COM	C$	False	False
BMFBELOPD253.BSLI.COM	D	True	True
BMFBELOPD253.BSLI.COM	D$	False	False
ABHINXCUSTPPDB.BSLI.COM	05032024_Backup	True	True
ABHINXCUSTPPDB.BSLI.COM	ADMIN$	False	False
ABHINXCUSTPPDB.BSLI.COM	backup_allDBs_latest_21082023	True	True
ABHINXCUSTPPDB.BSLI.COM	C$	False	False
ABHINXCUSTPPDB.BSLI.COM	D$	False	False
ABHINXCUSTPPDB.BSLI.COM	DB Backup_22102023	True	True
ABHINXCUSTPPDB.BSLI.COM	E$	False	False
ABHINXCUSTPPDB.BSLI.COM	F$	False	False
ABHINXCUSTPPDB.BSLI.COM	G	True	True
ABHINXCUSTPPDB.BSLI.COM	G$	False	False
ABHINXCUSTPPDB.BSLI.COM	H$	False	False
ABHINXCUSTPPDB.BSLI.COM	I$	False	False
ABHINXCUSTPPDB.BSLI.COM	LogShipping	True	True
ABHINXCUSTPPDB.BSLI.COM	Nutanix Patching	True	True
ABHINXCUSTPPDB.BSLI.COM	Security	True	True
ABHILT6328.BSLI.COM	ADMIN$	False	False
ABHILT6328.BSLI.COM	C$	False	False
BSLIPAKDSFL6766.BSLI.COM	ADMIN$	False	False
BSLIPAKDSFL6766.BSLI.COM	C$	False	False
BSLIPAKDSFL6766.BSLI.COM	D$	False	False
BSLIGUBTPDL683.BSLI.COM	ADMIN$	False	False
BSLIGUBTPDL683.BSLI.COM	C$	False	False
BSLIGUBTPDL683.BSLI.COM	D	True	True
BSLIGUBTPDL683.BSLI.COM	D$	False	False
BSLIGUBTPDL683.BSLI.COM	print$	True	True
BMFBELRSD203.BSLI.COM	ADMIN$	False	False
BMFBELRSD203.BSLI.COM	C$	False	False
BMFBELRSD203.BSLI.COM	D	True	True
BMFBELRSD203.BSLI.COM	D$	False	False
BMFBELRSD203.BSLI.COM	print$	True	True
ABHILT0135.BSLI.COM	ADMIN$	False	False
ABHILT0135.BSLI.COM	C$	False	False
ABHILT0135.BSLI.COM	E$	False	False
ABHFLLTD402403H.BSLI.COM	ADMIN$	False	False
ABHFLLTD402403H.BSLI.COM	C$	False	False
ABFLLT108ZRL3.BSLI.COM	ADMIN$	False	False
ABFLLT108ZRL3.BSLI.COM	C$	False	False
ABCDLLT1Z98FS3.BSLI.COM	ADMIN$	False	False
ABCDLLT1Z98FS3.BSLI.COM	C$	False	False
ABCDLLT1Z98FS3.BSLI.COM	print$	True	True
BSLIJKMDSFL420.BSLI.COM	ADMIN$	False	False
BSLIJKMDSFL420.BSLI.COM	C$	False	False
BSLIJKMDSFL420.BSLI.COM	D$	False	False
ABFLLTD340F6YW.BSLI.COM	ADMIN$	False	False
ABFLLTD340F6YW.BSLI.COM	C$	False	False
ABFLLTD340F6YW.BSLI.COM	print$	True	True
BSLIPUKHRL890.BSLI.COM	ADMIN$	False	False
BSLIPUKHRL890.BSLI.COM	C$	False	False
BSLIPUKHRL890.BSLI.COM	D$	False	False
ABFLLTG54ZRL3.BSLI.COM	ADMIN$	False	False
ABFLLTG54ZRL3.BSLI.COM	C$	False	False
ABFLLT8VHB2B3.BSLI.COM	ADMIN$	False	False
ABFLLT8VHB2B3.BSLI.COM	C$	False	False
ABFLLT8VHB2B3.BSLI.COM	print$	True	True
ABFLLT8VHB2B3.BSLI.COM	Scan	False	False
BSLITRIDSFL428.BSLI.COM	ADMIN$	False	False
BSLITRIDSFL428.BSLI.COM	C$	False	False
BSLITRIDSFL428.BSLI.COM	D$	False	False
BSLITRIDSFL428.BSLI.COM	print$	True	True
BSLITHNDML4483.BSLI.COM	ADMIN$	False	False
BSLITHNDML4483.BSLI.COM	C$	False	False
ABHFLLT402404W.BSLI.COM	ADMIN$	False	False
ABHFLLT402404W.BSLI.COM	C$	False	False
ABHFLLT402404W.BSLI.COM	print$	True	True
ABHFLLT402404W.BSLI.COM	Scan folder	False	False
ABHIDT1132.BSLI.COM	ADMIN$	False	False
ABHIDT1132.BSLI.COM	C$	False	False
ABHIDT1132.BSLI.COM	D	True	True
ABHIDT1132.BSLI.COM	D$	False	False
ABHIDT1132.BSLI.COM	E$	False	False
ABFLLT1NC1BG3.BSLI.COM	ADMIN$	False	False
ABFLLT1NC1BG3.BSLI.COM	C$	False	False
ABHILT4043.BSLI.COM	ADMIN$	False	False
ABHILT4043.BSLI.COM	C$	False	False
ABHILT4043.BSLI.COM	D$	False	False
ABHITCLWELBPRAP.BSLI.COM	ADMIN$	False	False
ABHITCLWELBPRAP.BSLI.COM	C$	False	False
ABHITCLWELBPRAP.BSLI.COM	D$	False	False
ABHILT6351.BSLI.COM	ADMIN$	False	False
ABHILT6351.BSLI.COM	C$	False	False
ABHITCLWELPRAP1.BSLI.COM	ADMIN$	False	False
ABHITCLWELPRAP1.BSLI.COM	C$	False	False
ABHITCLWELPRAP1.BSLI.COM	D$	False	False
ABHILT6398.BSLI.COM	ADMIN$	False	False
ABHILT6398.BSLI.COM	C$	False	False
ABHILT6398.BSLI.COM	D$	False	False
ABHILT6398.BSLI.COM	print$	True	True
BSLISOMAPCL916.BSLI.COM	ADMIN$	False	False
BSLISOMAPCL916.BSLI.COM	C$	False	False
BSLISOMAPCL916.BSLI.COM	D$	False	False
ABHFLLT76GWBL3.BSLI.COM	ADMIN$	False	False
ABHFLLT76GWBL3.BSLI.COM	C$	False	False
ABHFLLT76GWBL3.BSLI.COM	print$	True	True
ABHITCLWLBPRDB1.BSLI.COM	ADMIN$	False	False
ABHITCLWLBPRDB1.BSLI.COM	C$	False	False
ABHITCLWLBPRDB1.BSLI.COM	D$	False	False
ABHITCLWELBPRDB.BSLI.COM	ADMIN$	False	False
ABHITCLWELBPRDB.BSLI.COM	Backup	True	True
ABHITCLWELBPRDB.BSLI.COM	C$	False	False
ABHITCLWELBPRDB.BSLI.COM	D$	False	False
ABHITCLWELBPRDB.BSLI.COM	E$	False	False
ABHITCLWELBPRDB.BSLI.COM	F$	False	False
ABHITCLWELBPRDB.BSLI.COM	Logshipping	True	True
ABHITCLWELBPRDB.BSLI.COM	print$	True	True
ABHILT6327.BSLI.COM	ADMIN$	False	False
ABHILT6327.BSLI.COM	C$	False	False
ABHFLLT9PRBTL3.BSLI.COM	ADMIN$	False	False
ABHFLLT9PRBTL3.BSLI.COM	C$	False	False
BSLIJAUZOPL361.BSLI.COM	ADMIN$	False	False
BSLIJAUZOPL361.BSLI.COM	C$	False	False
BSLIJAUZOPL361.BSLI.COM	D$	False	False
ABFSSTHNFAL352.BSLI.COM	ADMIN$	False	False
ABFSSTHNFAL352.BSLI.COM	C$	False	False
ABHFLLTD4024063.BSLI.COM	ADMIN$	False	False
ABHFLLTD4024063.BSLI.COM	C$	False	False
ABHFLLTD4024063.BSLI.COM	print$	True	True
ABHFLLTD4024063.BSLI.COM	scaanner 2006n	True	True
ABHFLLTD4024063.BSLI.COM	scanner 1643	True	True
BSLISECHBRL1614.BSLI.COM	ADMIN$	False	False
BSLISECHBRL1614.BSLI.COM	C$	False	False
BSLISECHBRL1614.BSLI.COM	D$	False	False
BSLIMZNHBRL603.BSLI.COM	ADMIN$	False	False
BSLIMZNHBRL603.BSLI.COM	C$	False	False
BSLIMZNHBRL603.BSLI.COM	D$	False	False
ABHFLLT9FWN9G3.BSLI.COM	ADMIN$	False	False
ABHFLLT9FWN9G3.BSLI.COM	C	True	True
ABHFLLT9FWN9G3.BSLI.COM	C$	False	False
BSLIIBACTD569.BSLI.COM	ADMIN$	False	False
BSLIIBACTD569.BSLI.COM	C$	False	False
BSLIIBACTD569.BSLI.COM	D	True	True
BSLIIBACTD569.BSLI.COM	D$	False	False
ABHIDT0408.BSLI.COM	ADMIN$	False	False
ABHIDT0408.BSLI.COM	C$	False	False
ABHIDT0408.BSLI.COM	D$	False	False
BSLITHNITL5502.BSLI.COM	ADMIN$	False	False
BSLITHNITL5502.BSLI.COM	C$	False	False
BSLITHNITL5502.BSLI.COM	D$	False	False
BSLITHNITL5502.BSLI.COM	print$	True	True
ABHILT6401.BSLI.COM	ADMIN$	False	False
ABHILT6401.BSLI.COM	C$	False	False
ABHILT6401.BSLI.COM	D$	False	False
ABHILT3319.BSLI.COM	ADMIN$	False	False
ABHILT3319.BSLI.COM	C$	False	False
ABHILT3319.BSLI.COM	D$	False	False
ABFLLT94YJMG3.BSLI.COM	ADMIN$	False	False
ABFLLT94YJMG3.BSLI.COM	C$	False	False
ABHILT6306.BSLI.COM	ADMIN$	False	False
ABHILT6306.BSLI.COM	C$	False	False
ABHILT6306.BSLI.COM	D$	False	False
ABHILT6306.BSLI.COM	print$	True	True
ABFLLTHBXZPL3.BSLI.COM	ADMIN$	False	False
ABFLLTHBXZPL3.BSLI.COM	C$	False	False
BSLIPATDSFL607.BSLI.COM	ADMIN$	False	False
BSLIPATDSFL607.BSLI.COM	C$	False	False
BSLIPATDSFL607.BSLI.COM	D$	False	False
ABHFLLTD402403X.BSLI.COM	ADMIN$	False	False
ABHFLLTD402403X.BSLI.COM	C$	False	False
ABHFLLTD402403X.BSLI.COM	scan	False	False
ABHILT6371.BSLI.COM	ADMIN$	False	False
ABHILT6371.BSLI.COM	C$	False	False
ABHILT6371.BSLI.COM	D$	False	False
ABCDLLT2Y98FS3.BSLI.COM	ADMIN$	False	False
ABCDLLT2Y98FS3.BSLI.COM	C$	False	False
ABHIDT3075.BSLI.COM	ADMIN$	False	False
ABHIDT3075.BSLI.COM	C$	False	False
ABHIDT3075.BSLI.COM	Claims_Scan	False	False
ABHIDT3075.BSLI.COM	D	True	True
ABHIDT3075.BSLI.COM	D$	False	False
ABHIDT3075.BSLI.COM	E$	False	False
ABHIDT3075.BSLI.COM	G$	False	False
ABHIDT3075.BSLI.COM	Inward Share Path	False	False
ABFLLT34769WB.BSLI.COM	ADMIN$	False	False
ABFLLT34769WB.BSLI.COM	C$	False	False
ABFLLT34769WB.BSLI.COM	print$	True	True
BSLITHNDML4184.BSLI.COM	ADMIN$	False	False
BSLITHNDML4184.BSLI.COM	C$	False	False
BSLITHNDML4184.BSLI.COM	D$	False	False
ABHILT6409.BSLI.COM	ADMIN$	False	False
ABHILT6409.BSLI.COM	C$	False	False
ABHILT6409.BSLI.COM	D$	False	False
ABFLTCLMINUAPP.BSLI.COM	01_Error_Log	True	True
ABFLTCLMINUAPP.BSLI.COM	ADMIN$	False	False
ABFLTCLMINUAPP.BSLI.COM	C$	False	False
ABFLTCLMINUAPP.BSLI.COM	D$	False	False
ABFLTCLMINUAPP.BSLI.COM	Docs	True	True
ABFLTCLMINUAPP.BSLI.COM	E$	False	False
ABFLTCLMINUAPP.BSLI.COM	MINACS_VER_UAT	True	True
ABHILT6393.BSLI.COM	ADMIN$	False	False
ABHILT6393.BSLI.COM	C$	False	False
ABHILT6393.BSLI.COM	D	True	True
ABHILT6393.BSLI.COM	D$	False	False
BSLITHNZIAL631.BSLI.COM	ADMIN$	False	False
BSLITHNZIAL631.BSLI.COM	C$	False	False
BSLITHNZIAL631.BSLI.COM	D$	False	False
ABHILT6246.BSLI.COM	ADMIN$	False	False
ABHILT6246.BSLI.COM	C$	False	False
ABHILT6246.BSLI.COM	E	True	True
ABHILT6246.BSLI.COM	E$	False	False
ABFLLT340F71W.BSLI.COM	ADMIN$	False	False
ABFLLT340F71W.BSLI.COM	C$	False	False
ABHFLLT3509QCK.BSLI.COM	ADMIN$	False	False
ABHFLLT3509QCK.BSLI.COM	C$	False	False
ABFLLT34769Y8.BSLI.COM	ADMIN$	False	False
ABFLLT34769Y8.BSLI.COM	C$	False	False
BSLIPALZOPL330.BSLI.COM	ADMIN$	False	False
BSLIPALZOPL330.BSLI.COM	C$	False	False
BSLIPALZOPL330.BSLI.COM	D$	False	False
ABHILT2490.BSLI.COM	ADMIN$	False	False
ABHILT2490.BSLI.COM	C$	False	False
ABHILT2490.BSLI.COM	E$	False	False
ABFLLT1LF3TL3.BSLI.COM	ADMIN$	False	False
ABFLLT1LF3TL3.BSLI.COM	C$	False	False
ABHILT6444.BSLI.COM	ADMIN$	False	False
ABHILT6444.BSLI.COM	C$	False	False
ABFLLTGCK8LL3.BSLI.COM	ADMIN$	False	False
ABFLLTGCK8LL3.BSLI.COM	C$	False	False
ABCDLLTD3490T1K.BSLI.COM	ADMIN$	False	False
ABCDLLTD3490T1K.BSLI.COM	C$	False	False
ABFLLT75216118.BSLI.COM	ADMIN$	False	False
ABFLLT75216118.BSLI.COM	C$	False	False
ABFLLT13260252.BSLI.COM	ADMIN$	False	False
ABFLLT13260252.BSLI.COM	C$	False	False
ABFLLT13260252.BSLI.COM	print$	True	True
ABFLLT13260252.BSLI.COM	scan	True	True
ABFSSIBBIL017.BSLI.COM	ADMIN$	False	False
ABFSSIBBIL017.BSLI.COM	C$	False	False
ABFLLT0807628A.BSLI.COM	ADMIN$	False	False
ABFLLT0807628A.BSLI.COM	C$	False	False
ABFLLT34769XG.BSLI.COM	ADMIN$	False	False
ABFLLT34769XG.BSLI.COM	C$	False	False
ABHFLLT402407G.BSLI.COM	ADMIN$	False	False
ABHFLLT402407G.BSLI.COM	C$	False	False
ABHFLLT402407G.BSLI.COM	scan	True	True
ABHFLLT402407G.BSLI.COM	scan folder	False	False
BGLCB48ZRL3.BSLI.COM	ADMIN$	False	False
BGLCB48ZRL3.BSLI.COM	C$	False	False
ABFLLT340F70T.BSLI.COM	ADMIN$	False	False
ABFLLT340F70T.BSLI.COM	C$	False	False
ABFLLTF8J3TL3.BSLI.COM	ADMIN$	False	False
ABFLLTF8J3TL3.BSLI.COM	C$	False	False
ABHILT6364.BSLI.COM	ADMIN$	False	False
ABHILT6364.BSLI.COM	C$	False	False
ABHILT6364.BSLI.COM	print$	True	True
ABFLLT7U092112.BSLI.COM	ADMIN$	False	False
ABFLLT7U092112.BSLI.COM	C$	False	False
ABHFLLTD402403P.BSLI.COM	ABFSSL basic softwares	True	True
ABHFLLTD402403P.BSLI.COM	ADMIN$	False	False
ABHFLLTD402403P.BSLI.COM	C$	False	False
ABHFLLTD402403P.BSLI.COM	D	True	True
ABHFLLTD402403P.BSLI.COM	D$	False	False
ABHFLLTD402403P.BSLI.COM	Scan	True	True
ABHFLLT402404L.BSLI.COM	ADMIN$	False	False
ABHFLLT402404L.BSLI.COM	C$	False	False
ABHFLLT402404L.BSLI.COM	scan	True	True
ABHFLLT402404L.BSLI.COM	scan2	False	False
BSLIIBACTL544.BSLI.COM	ADMIN$	False	False
BSLIIBACTL544.BSLI.COM	C$	False	False
BSLIIBACTL544.BSLI.COM	D$	False	False
ABHINXHEALPJMP2.BSLI.COM	ADMIN$	False	False
ABHINXHEALPJMP2.BSLI.COM	C$	False	False
ABHINXHEALPJMP2.BSLI.COM	Nutanix Patching	True	True
ABHFLLT0296KB7.BSLI.COM	ADMIN$	False	False
ABHFLLT0296KB7.BSLI.COM	C$	False	False
ABHFLLTD402407W.BSLI.COM	ADMIN$	False	False
ABHFLLTD402407W.BSLI.COM	C$	False	False
BSLINEYZOPL735.BSLI.COM	ADMIN$	False	False
BSLINEYZOPL735.BSLI.COM	C$	False	False
BSLINEYZOPL735.BSLI.COM	D$	False	False
ABHILT6158.BSLI.COM	ADMIN$	False	False
ABHILT6158.BSLI.COM	C$	False	False
BSLIBDMDSFL672.BSLI.COM	ADMIN$	False	False
BSLIBDMDSFL672.BSLI.COM	C$	False	False
BSLIBDMDSFL672.BSLI.COM	D$	False	False
BSLIMEDZOPD2186.BSLI.COM	ADMIN$	False	False
BSLIMEDZOPD2186.BSLI.COM	C$	False	False
BSLIMEDZOPD2186.BSLI.COM	D$	False	False
